crop,season,pH,soil_type,elevation,temperature
tapioca,11,5.6,2,900,27
tapioca,11,5.7,2,900,27
tapioca,11,5.8,2,900,27
tapioca,11,5.9,2,900,27
tapioca,11,6,2,900,27
tapioca,11,6.1,2,900,27
tapioca,11,6.2,2,900,27
tapioca,11,6.3,2,900,27
tapioca,11,6.4,2,900,27
tapioca,11,6.5,2,900,27
tapioca,11,6.6,2,900,27
tapioca,11,6.7,2,900,27
tapioca,11,6.8,2,900,27
tapioca,11,6.9,2,900,27
tapioca,11,7,2,900,27
tapioca,11,5.5,2,900,28
tapioca,11,5.6,2,900,28
tapioca,11,5.7,2,900,28
tapioca,11,5.8,2,900,28
tapioca,11,5.9,2,900,28
tapioca,11,6,2,900,28
tapioca,11,6.1,2,900,28
tapioca,11,6.2,2,900,28
tapioca,11,6.3,2,900,28
tapioca,11,6.4,2,900,28
tapioca,11,6.5,2,900,28
tapioca,11,6.6,2,900,28
tapioca,11,6.7,2,900,28
tapioca,11,6.8,2,900,28
tapioca,11,6.9,2,900,28
tapioca,11,7,2,900,28
tapioca,11,5.5,2,900,29
tapioca,11,5.6,2,900,29
tapioca,11,5.7,2,900,29
tapioca,11,5.8,2,900,29
tapioca,11,5.9,2,900,29
tapioca,11,6,2,900,29
tapioca,11,6.1,2,900,29
tapioca,11,6.2,2,900,29
tapioca,11,6.3,2,900,29
tapioca,11,6.4,2,900,29
tapioca,11,6.5,2,900,29
tapioca,11,6.6,2,900,29
tapioca,11,6.7,2,900,29
tapioca,11,6.8,2,900,29
tapioca,11,6.9,2,900,29
tapioca,11,7,2,900,29
tapioca,12,5.5,2,900,25
tapioca,12,5.6,2,900,25
tapioca,12,5.7,2,900,25
tapioca,12,5.8,2,900,25
tapioca,12,5.9,2,900,25
tapioca,12,6,2,900,25
tapioca,12,6.1,2,900,25
tapioca,12,6.2,2,900,25
tapioca,12,6.3,2,900,25
tapioca,12,6.4,2,900,25
tapioca,12,6.5,2,900,25
tapioca,12,6.6,2,900,25
tapioca,12,6.7,2,900,25
tapioca,12,6.8,2,900,25
tapioca,12,6.9,2,900,25
tapioca,12,7,2,900,25
tapioca,12,5.5,2,900,26
tapioca,12,5.6,2,900,26
tapioca,12,5.7,2,900,26
tapioca,12,5.8,2,900,26
tapioca,12,5.9,2,900,26
tapioca,12,6,2,900,26
tapioca,12,6.1,2,900,26
tapioca,12,6.2,2,900,26
tapioca,12,6.3,2,900,26
tapioca,12,6.4,2,900,26
tapioca,12,6.5,2,900,26
tapioca,12,6.6,2,900,26
tapioca,12,6.7,2,900,26
tapioca,12,6.8,2,900,26
tapioca,12,6.9,2,900,26
tapioca,12,7,2,900,26
tapioca,12,5.5,2,900,27
tapioca,12,5.6,2,900,27
tapioca,12,5.7,2,900,27
tapioca,12,5.8,2,900,27
tapioca,12,5.9,2,900,27
tapioca,12,6,2,900,27
tapioca,12,6.1,2,900,27
tapioca,12,6.2,2,900,27
tapioca,12,6.3,2,900,27
tapioca,12,6.4,2,900,27
tapioca,12,6.5,2,900,27
tapioca,12,6.6,2,900,27
tapioca,12,6.7,2,900,27
tapioca,12,6.8,2,900,27
tapioca,12,6.9,2,900,27
tapioca,12,7,2,900,27
tapioca,12,5.5,2,900,28
tapioca,12,5.6,2,900,28
tapioca,12,5.7,2,900,28
tapioca,12,5.8,2,900,28
tapioca,12,5.9,2,900,28
tapioca,12,6,2,900,28
tapioca,12,6.1,2,900,28
tapioca,12,6.2,2,900,28
tapioca,12,6.3,2,900,28
tapioca,12,6.4,2,900,28
tapioca,12,6.5,2,900,28
tapioca,12,6.6,2,900,28
tapioca,12,6.7,2,900,28
tapioca,12,6.8,2,900,28
tapioca,12,6.9,2,900,28
tapioca,12,7,2,900,28
tapioca,12,5.5,2,900,29
tapioca,12,5.6,2,900,29
tapioca,12,5.7,2,900,29
tapioca,12,5.8,2,900,29
tapioca,12,5.9,2,900,29
tapioca,12,6,2,900,29
tapioca,12,6.1,2,900,29
tapioca,12,6.2,2,900,29
tapioca,12,6.3,2,900,29
tapioca,12,6.4,2,900,29
tapioca,12,6.5,2,900,29
tapioca,12,6.6,2,900,29
tapioca,12,6.7,2,900,29
tapioca,12,6.8,2,900,29
tapioca,12,6.9,2,900,29
tapioca,12,7,2,900,29
