crop,season,pH,soil_type,elevation,temperature
cucumber,6,5.6,4,900,23
cucumber,6,5.7,4,900,23
cucumber,6,5.8,4,900,23
cucumber,6,5.9,4,900,23
cucumber,6,6,4,900,23
cucumber,6,6.1,4,900,23
cucumber,6,6.2,4,900,23
cucumber,6,6.3,4,900,23
cucumber,6,6.4,4,900,23
cucumber,6,6.5,4,900,23
cucumber,6,6.6,4,900,23
cucumber,1,5.5,4,900,24
cucumber,1,5.6,4,900,24
cucumber,1,5.7,4,900,24
cucumber,1,5.8,4,900,24
cucumber,1,5.9,4,900,24
cucumber,1,6,4,900,24
cucumber,1,6.1,4,900,24
cucumber,1,6.2,4,900,24
cucumber,1,6.3,4,900,24
cucumber,1,6.4,4,900,24
cucumber,1,6.5,4,900,24
cucumber,1,6.6,4,900,24
cucumber,2,5.5,4,900,24
cucumber,2,5.6,4,900,24
cucumber,2,5.7,4,900,24
cucumber,2,5.8,4,900,24
cucumber,2,5.9,4,900,24
cucumber,2,6,4,900,24
cucumber,2,6.1,4,900,24
cucumber,2,6.2,4,900,24
cucumber,2,6.3,4,900,24
cucumber,2,6.4,4,900,24
cucumber,2,6.5,4,900,24
cucumber,2,6.6,4,900,24
cucumber,3,5.5,4,900,24
cucumber,3,5.6,4,900,24
cucumber,3,5.7,4,900,24
cucumber,3,5.8,4,900,24
cucumber,3,5.9,4,900,24
cucumber,3,6,4,900,24
cucumber,3,6.1,4,900,24
cucumber,3,6.2,4,900,24
cucumber,3,6.3,4,900,24
cucumber,3,6.4,4,900,24
cucumber,3,6.5,4,900,24
cucumber,3,6.6,4,900,24
cucumber,4,5.5,4,900,24
cucumber,4,5.6,4,900,24
cucumber,4,5.7,4,900,24
cucumber,4,5.8,4,900,24
cucumber,4,5.9,4,900,24
cucumber,4,6,4,900,24
cucumber,4,6.1,4,900,24
cucumber,4,6.2,4,900,24
cucumber,4,6.3,4,900,24
cucumber,4,6.4,4,900,24
cucumber,4,6.5,4,900,24
cucumber,4,6.6,4,900,24
cucumber,6,5.5,4,900,24
cucumber,6,5.6,4,900,24
cucumber,6,5.7,4,900,24
cucumber,6,5.8,4,900,24
cucumber,6,5.9,4,900,24
cucumber,6,6,4,900,24
cucumber,6,6.1,4,900,24
cucumber,6,6.2,4,900,24
cucumber,6,6.3,4,900,24
cucumber,6,6.4,4,900,24
cucumber,6,6.5,4,900,24
cucumber,6,6.6,4,900,24
cucumber,1,5.5,4,900,25
cucumber,1,5.6,4,900,25
cucumber,1,5.7,4,900,25
cucumber,1,5.8,4,900,25
cucumber,1,5.9,4,900,25
cucumber,1,6,4,900,25
cucumber,1,6.1,4,900,25
cucumber,1,6.2,4,900,25
cucumber,1,6.3,4,900,25
cucumber,1,6.4,4,900,25
cucumber,1,6.5,4,900,25
cucumber,1,6.6,4,900,25
cucumber,2,5.5,4,900,25
cucumber,2,5.6,4,900,25
cucumber,2,5.7,4,900,25
cucumber,2,5.8,4,900,25
cucumber,2,5.9,4,900,25
cucumber,2,6,4,900,25
cucumber,2,6.1,4,900,25
cucumber,2,6.2,4,900,25
cucumber,2,6.3,4,900,25
cucumber,2,6.4,4,900,25
cucumber,2,6.5,4,900,25
cucumber,2,6.6,4,900,25
cucumber,3,5.5,4,900,25
cucumber,3,5.6,4,900,25
cucumber,3,5.7,4,900,25
cucumber,3,5.8,4,900,25
cucumber,3,5.9,4,900,25
cucumber,3,6,4,900,25
cucumber,3,6.1,4,900,25
cucumber,3,6.2,4,900,25
cucumber,3,6.3,4,900,25
cucumber,3,6.4,4,900,25
cucumber,3,6.5,4,900,25
cucumber,3,6.6,4,900,25
cucumber,4,5.5,4,900,25
cucumber,4,5.6,4,900,25
cucumber,4,5.7,4,900,25
cucumber,4,5.8,4,900,25
cucumber,4,5.9,4,900,25
cucumber,4,6,4,900,25
cucumber,4,6.1,4,900,25
cucumber,4,6.2,4,900,25
cucumber,4,6.3,4,900,25
cucumber,4,6.4,4,900,25
cucumber,4,6.5,4,900,25
cucumber,4,6.6,4,900,25
cucumber,6,5.5,4,900,25
cucumber,6,5.6,4,900,25
cucumber,6,5.7,4,900,25
cucumber,6,5.8,4,900,25
cucumber,6,5.9,4,900,25
cucumber,6,6,4,900,25
cucumber,6,6.1,4,900,25
cucumber,6,6.2,4,900,25
cucumber,6,6.3,4,900,25
cucumber,6,6.4,4,900,25
cucumber,6,6.5,4,900,25
cucumber,6,6.6,4,900,25
cucumber,1,5.5,4,900,26
cucumber,1,5.6,4,900,26
cucumber,1,5.7,4,900,26
cucumber,1,5.8,4,900,26
cucumber,1,5.9,4,900,26
cucumber,1,6,4,900,26
cucumber,1,6.1,4,900,26
cucumber,1,6.2,4,900,26
cucumber,1,6.3,4,900,26
cucumber,1,6.4,4,900,26
cucumber,1,6.5,4,900,26
cucumber,1,6.6,4,900,26
cucumber,2,5.5,4,900,26
cucumber,2,5.6,4,900,26
cucumber,2,5.7,4,900,26
cucumber,2,5.8,4,900,26
cucumber,2,5.9,4,900,26
cucumber,2,6,4,900,26
cucumber,2,6.1,4,900,26
cucumber,2,6.2,4,900,26
cucumber,2,6.3,4,900,26
cucumber,2,6.4,4,900,26
cucumber,2,6.5,4,900,26
cucumber,2,6.6,4,900,26
cucumber,3,5.5,4,900,26
cucumber,3,5.6,4,900,26
cucumber,3,5.7,4,900,26
cucumber,3,5.8,4,900,26
cucumber,3,5.9,4,900,26
cucumber,3,6,4,900,26
cucumber,3,6.1,4,900,26
cucumber,3,6.2,4,900,26
cucumber,3,6.3,4,900,26
cucumber,3,6.4,4,900,26
cucumber,3,6.5,4,900,26
cucumber,3,6.6,4,900,26
cucumber,4,5.5,4,900,26
cucumber,4,5.6,4,900,26
cucumber,4,5.7,4,900,26
cucumber,4,5.8,4,900,26
cucumber,4,5.9,4,900,26
cucumber,4,6,4,900,26
cucumber,4,6.1,4,900,26
cucumber,4,6.2,4,900,26
cucumber,4,6.3,4,900,26
cucumber,4,6.4,4,900,26
cucumber,4,6.5,4,900,26
cucumber,4,6.6,4,900,26
cucumber,6,5.5,4,900,26
cucumber,6,5.6,4,900,26
cucumber,6,5.7,4,900,26
cucumber,6,5.8,4,900,26
cucumber,6,5.9,4,900,26
cucumber,6,6,4,900,26
cucumber,6,6.1,4,900,26
cucumber,6,6.2,4,900,26
cucumber,6,6.3,4,900,26
cucumber,6,6.4,4,900,26
cucumber,6,6.5,4,900,26
cucumber,6,6.6,4,900,26
cucumber,1,5.5,4,900,27
cucumber,1,5.6,4,900,27
cucumber,1,5.7,4,900,27
cucumber,1,5.8,4,900,27
cucumber,1,5.9,4,900,27
cucumber,1,6,4,900,27
cucumber,1,6.1,4,900,27
cucumber,1,6.2,4,900,27
cucumber,1,6.3,4,900,27
cucumber,1,6.4,4,900,27
cucumber,1,6.5,4,900,27
cucumber,1,6.6,4,900,27
cucumber,2,5.5,4,900,27
cucumber,2,5.6,4,900,27
cucumber,2,5.7,4,900,27
cucumber,2,5.8,4,900,27
cucumber,2,5.9,4,900,27
cucumber,2,6,4,900,27
cucumber,2,6.1,4,900,27
cucumber,2,6.2,4,900,27
cucumber,2,6.3,4,900,27
cucumber,2,6.4,4,900,27
cucumber,2,6.5,4,900,27
cucumber,2,6.6,4,900,27
cucumber,3,5.5,4,900,27
cucumber,3,5.6,4,900,27
cucumber,3,5.7,4,900,27
cucumber,3,5.8,4,900,27
cucumber,3,5.9,4,900,27
cucumber,3,6,4,900,27
cucumber,3,6.1,4,900,27
cucumber,3,6.2,4,900,27
cucumber,3,6.3,4,900,27
cucumber,3,6.4,4,900,27
cucumber,3,6.5,4,900,27
cucumber,3,6.6,4,900,27
cucumber,4,5.5,4,900,27
cucumber,4,5.6,4,900,27
cucumber,4,5.7,4,900,27
cucumber,4,5.8,4,900,27
cucumber,4,5.9,4,900,27
cucumber,4,6,4,900,27
cucumber,4,6.1,4,900,27
cucumber,4,6.2,4,900,27
cucumber,4,6.3,4,900,27
cucumber,4,6.4,4,900,27
cucumber,4,6.5,4,900,27
cucumber,4,6.6,4,900,27
cucumber,6,5.5,4,900,27
cucumber,6,5.6,4,900,27
cucumber,6,5.7,4,900,27
cucumber,6,5.8,4,900,27
cucumber,6,5.9,4,900,27
cucumber,6,6,4,900,27
cucumber,6,6.1,4,900,27
cucumber,6,6.2,4,900,27
cucumber,6,6.3,4,900,27
cucumber,6,6.4,4,900,27
cucumber,6,6.5,4,900,27
cucumber,6,6.6,4,900,27
